epoch	time	lr	loss	accuracy	val_loss	val_accuracy
1	2.1825685999938287	0.1	0.0398187716805993	96.56287909421755		
2	2.2351361999753863	0.1	0.022375973091406088	97.93772745653052		
3	2.272688900004141	0.1	0.014548816763729254	98.68580671249495		
4	2.240976600034628	0.1	0.011156496740633312	99.09017387788111		
5	2.2425724000204355	0.1	0.009502097681081996	99.17104731095834		
6	2.19564900000114	0.1	0.008515753650350077	99.2923574605742		
7	2.2317647999734618	0.1	0.007924676839271321	99.2923574605742		
8	2.251045899989549	0.1	0.007259251747934024	99.43388596845936		
9	2.2781032999628223	0.1	0.005866193080571768	99.61585119288314		
10	2.227946500002872	0.1	0.006448530296396255	99.45410432672867		
11	2.2217037999653257	0.1	0.0057051863703609755	99.5349777598059		
12	2.232150099996943	0.1	0.004911854525736552	99.63606955115245		
13	2.239386299974285	0.1	0.0044834346085248595	99.61585119288314		
14	2.2478471000213176	0.1	0.004779306196318598	99.59563283461382		
15	2.2135555000277236	0.1	0.004442239875403966	99.61585119288314		
16	2.2338163000531495	0.1	0.0045061153990509925	99.69672462596037		
17	2.1980398999876343	0.1	0.0047237139950138075	99.65628790942175		
18	2.2424673000350595	0.1	0.003970401680302793	99.69672462596037		
19	2.232674600032624	0.1	0.004172394017971754	99.65628790942175		
20	2.2164140000240877	0.1	0.004149994951870547	99.69672462596037		
